x_pixel,y_pixel,y_normalized
766,891.55,0.150908
767,891.55,0.150908
768,891.65,0.150806
769,891.71,0.150756
770,891.85,0.150615
771,892.15,0.150337
772,892.43,0.150064
773,892.43,0.150064
774,892.51,0.149990
775,892.51,0.149990
776,892.51,0.149990
777,892.51,0.149990
778,892.51,0.149990
782,892.51,0.149990
783,892.51,0.149990
784,892.00,0.150478
785,892.00,0.150478
786,892.00,0.150478
787,890.72,0.151693
788,890.07,0.152313
789,889.59,0.152769
790,888.87,0.153454
791,888.87,0.153454
792,888.40,0.153907
793,888.05,0.154238
794,887.55,0.154718
796,887.55,0.154718
797,888.40,0.153907
798,889.22,0.153126
799,889.22,0.153126
800,889.57,0.152794
801,890.79,0.151629
802,890.79,0.151629
803,890.79,0.151629
804,889.63,0.152731
805,889.63,0.152731
806,889.51,0.152848
807,889.42,0.152929
808,889.33,0.153016
809,889.33,0.153016
810,889.30,0.153045
811,889.26,0.153082
812,889.07,0.153262
813,888.30,0.154004
814,888.30,0.154004
815,888.30,0.154004
816,888.30,0.154004
817,888.64,0.153678
818,889.34,0.153008
819,889.55,0.152805
820,889.88,0.152498
821,890.33,0.152068
822,890.33,0.152068
823,890.33,0.152068
824,890.33,0.152068
825,889.57,0.152794
826,889.02,0.153312
827,150.05,0.857098
828,147.59,0.859433
829,143.92,0.862929
830,132.96,0.873371
831,131.45,0.874810
832,131.45,0.874810
833,131.45,0.874810
834,131.45,0.874810
835,889.59,0.152775
836,892.51,0.149987
837,892.51,0.149987
838,892.51,0.149987
839,892.51,0.149987
840,892.38,0.150118
841,892.38,0.150118
842,892.38,0.150118
843,892.38,0.150118
844,893.28,0.149255
845,893.29,0.149250
846,893.29,0.149250
847,893.29,0.149250
848,893.29,0.149250
849,893.23,0.149305
850,893.18,0.149354
851,892.08,0.150395
852,892.08,0.150395
853,891.75,0.150712
854,887.91,0.154371
855,887.29,0.154958
859,887.29,0.154958
860,887.29,0.154958
861,892.39,0.150108
862,892.93,0.149587
863,893.86,0.148709
864,893.86,0.148709
865,893.86,0.148709
866,893.86,0.148709
868,547.35,0.478718
